CMDLINE /home/katherine.graham/.conda/envs/mcenv/bin/python3.10 main.py 1 --nobs 10000 -d uniform -o /scratch/user/katherine.graham/20220822_154716 --jobarray 7
MEM 0.019531 1661219030.0811
MEM 13.550781 1661219030.1814
MEM 24.667969 1661219030.2817
MEM 38.886719 1661219030.3820
MEM 47.265625 1661219030.4824
MEM 49.320312 1661219030.5827
MEM 51.964844 1661219030.6832
MEM 54.472656 1661219030.7835
MEM 56.531250 1661219030.8838
MEM 57.562500 1661219030.9842
MEM 58.402344 1661219031.0845
MEM 59.164062 1661219031.1848
MEM 59.164062 1661219031.2851
MEM 66.636719 1661219031.3855
MEM 75.402344 1661219031.4859
MEM 104.527344 1661219031.5864
MEM 144.230469 1661219031.6868
MEM 185.996094 1661219031.7871
MEM 228.019531 1661219031.8873
MEM 270.042969 1661219031.9876
MEM 311.292969 1661219032.0879
MEM 351.769531 1661219032.1883
MEM 390.699219 1661219032.2887
MEM 431.949219 1661219032.3890
MEM 494.082031 1661219032.4893
MEM 641.550781 1661219032.5895
MEM 756.019531 1661219032.6900
MEM 877.707031 1661219032.7904
MEM 978.253906 1661219032.8907
MEM 1082.410156 1661219032.9909
MEM 1183.214844 1661219033.0912
MEM 847.667969 1661219033.1916
MEM 516.257812 1661219033.2919
MEM 660.375000 1661219033.3922
MEM 800.625000 1661219033.4925
MEM 916.640625 1661219033.5928
MEM 1001.976562 1661219033.6933
MEM 1079.578125 1661219033.7937
MEM 1173.421875 1661219033.8941
MEM 847.687500 1661219033.9944
MEM 502.085938 1661219034.0947
MEM 616.554688 1661219034.1951
MEM 743.656250 1661219034.2954
MEM 878.492188 1661219034.3957
MEM 983.421875 1661219034.4960
MEM 1088.609375 1661219034.5964
MEM 1194.570312 1661219034.6969
MEM 847.687500 1661219034.7972
MEM 547.976562 1661219034.8975
MEM 698.796875 1661219034.9978
MEM 848.328125 1661219035.0981
MEM 954.546875 1661219035.1986
MEM 1061.023438 1661219035.2990
MEM 1167.500000 1661219035.3993
MEM 847.687500 1661219035.4997
MEM 506.210938 1661219035.6000
MEM 658.835938 1661219035.7002
MEM 810.429688 1661219035.8005
MEM 926.960938 1661219035.9008
MEM 1031.890625 1661219036.0012
MEM 1136.820312 1661219036.1015
MEM 1090.675781 1661219036.2018
MEM 466.507812 1661219036.3020
MEM 616.039062 1661219036.4024
MEM 766.085938 1661219036.5027
MEM 895.765625 1661219036.6030
MEM 1000.437500 1661219036.7032
MEM 1106.914062 1661219036.8036
MEM 1213.906250 1661219036.9039
MEM 658.273438 1661219037.0043
MEM 593.351562 1661219037.1045
MEM 745.460938 1661219037.2048
MEM 879.781250 1661219037.3051
MEM 969.242188 1661219037.4054
MEM 1065.148438 1661219037.5058
MEM 1169.046875 1661219037.6060
MEM 847.687500 1661219037.7063
MEM 502.085938 1661219037.8066
MEM 651.359375 1661219037.9068
MEM 796.765625 1661219038.0071
MEM 910.460938 1661219038.1074
MEM 1013.070312 1661219038.2077
MEM 1116.453125 1661219038.3080
MEM 1189.671875 1661219038.4084
MEM 850.292969 1661219038.5088
MEM 478.367188 1661219038.6091
MEM 622.484375 1661219038.7094
MEM 754.226562 1661219038.8097
MEM 861.218750 1661219038.9100
MEM 941.140625 1661219039.0105
MEM 1026.476562 1661219039.1108
MEM 1117.742188 1661219039.2112
MEM 1223.703125 1661219039.3114
MEM 658.273438 1661219039.4117
MEM 584.585938 1661219039.5120
MEM 718.906250 1661219039.6125
MEM 840.078125 1661219039.7129
MEM 917.164062 1661219039.8133
MEM 1014.101562 1661219039.9137
MEM 1115.421875 1661219040.0139
MEM 1209.007812 1661219040.1143
MEM 847.687500 1661219040.2148
MEM 489.710938 1661219040.3151
MEM 634.343750 1661219040.4154
MEM 781.039062 1661219040.5156
MEM 901.437500 1661219040.6159
MEM 1004.304688 1661219040.7162
MEM 1105.367188 1661219040.8164
MEM 1207.203125 1661219040.9166
MEM 826.675781 1661219041.0169
MEM 559.320312 1661219041.1171
MEM 708.078125 1661219041.2173
MEM 854.257812 1661219041.3176
MEM 958.929688 1661219041.4179
MEM 1066.179688 1661219041.5182
MEM 1174.976562 1661219041.6185
MEM 847.687500 1661219041.7188
MEM 519.875000 1661219041.8190
MEM 665.539062 1661219041.9194
MEM 812.492188 1661219042.0198
MEM 923.867188 1661219042.1200
MEM 1026.992188 1661219042.2203
MEM 1130.632812 1661219042.3206
MEM 1191.238281 1661219042.4210
MEM 620.390625 1661219042.5214
MEM 590.257812 1661219042.6217
MEM 733.601562 1661219042.7221
MEM 867.406250 1661219042.8224
MEM 966.921875 1661219042.9227
MEM 1064.890625 1661219043.0230
MEM 1165.695312 1661219043.1233
MEM 926.058594 1661219043.2236
MEM 476.562500 1661219043.3239
MEM 613.718750 1661219043.4242
MEM 723.804688 1661219043.5245
MEM 848.070312 1661219043.6249
